geo_id,amphur_id,province_id,amphur_code,amphur_name
6,882,66,8303,ถลาง   
6,883,66,8381, ทุ่งคา   
6,884,67,8401,เมืองสุราษฎร์ธานี   
6,885,67,8402,กาญจนดิษฐ์   
6,886,67,8403,ดอนสัก   
6,887,67,8404,เกาะสมุย   
6,888,67,8405,เกาะพะงัน   
6,889,67,8406,ไชยา   
6,890,67,8407,ท่าชนะ   
6,891,67,8408,คีรีรัฐนิคม   
6,892,67,8409,บ้านตาขุน   
6,893,67,8410,พนม   
6,894,67,8411,ท่าฉาง   
6,895,67,8412,บ้านนาสาร   
6,896,67,8413,บ้านนาเดิม   
6,897,67,8414,เคียนซา   
6,898,67,8415,เวียงสระ   
6,899,67,8416,พระแสง   
6,900,67,8417,พุนพิน   
6,901,67,8418,ชัยบุรี   
6,902,67,8419,วิภาวดี   
6,903,67,8451,เกาะพงัน (สาขาตำบลเกาะเต่า)    
6,904,67,8481, อ.บ้านดอน  จ.สุราษฎร์ธานี   
6,905,68,8501,เมืองระนอง   
6,906,68,8502,ละอุ่น   
6,907,68,8503,กะเปอร์   
6,908,68,8504,กระบุรี   
6,909,68,8505,สุขสำราญ   
6,910,69,8601,เมืองชุมพร   
6,911,69,8602,ท่าแซะ   
6,912,69,8603,ปะทิว   
6,913,69,8604,หลังสวน   
6,914,69,8605,ละแม   
6,915,69,8606,พะโต๊ะ   
6,916,69,8607,สวี   
6,917,69,8608,ทุ่งตะโก   
6,918,70,9001,เมืองสงขลา   
6,919,70,9002,สทิงพระ   
6,920,70,9003,จะนะ   
6,921,70,9004,นาทวี   
6,922,70,9005,เทพา   
6,923,70,9006,สะบ้าย้อย   
6,924,70,9007,ระโนด   
6,925,70,9008,กระแสสินธุ์   
6,926,70,9009,รัตภูมิ   
6,927,70,9010,สะเดา   
6,928,70,9011,หาดใหญ่   
6,929,70,9012,นาหม่อม   
6,930,70,9013,ควนเนียง   
6,931,70,9014,บางกล่ำ   
6,932,70,9015,สิงหนคร   
6,933,70,9016,คลองหอยโข่ง   
6,934,70,9077,ท้องถิ่นเทศบาลตำบลสำนักขาม   
6,935,70,9096,เทศบาลตำบลบ้านพรุ    
6,936,71,9101,เมืองสตูล   
6,937,71,9102,ควนโดน   
6,938,71,9103,ควนกาหลง   
6,939,71,9104,ท่าแพ   
6,940,71,9105,ละงู   
6,941,71,9106,ทุ่งหว้า   
6,942,71,9107,มะนัง   
6,943,72,9201,เมืองตรัง   
6,944,72,9202,กันตัง   
6,945,72,9203,ย่านตาขาว   
6,946,72,9204,ปะเหลียน   
6,947,72,9205,สิเกา   
6,948,72,9206,ห้วยยอด   
6,949,72,9207,วังวิเศษ   
6,950,72,9208,นาโยง   
6,951,72,9209,รัษฎา   
6,952,72,9210,หาดสำราญ   
6,953,72,9251,อำเภอเมืองตรัง(สาขาคลองเต็ง)     
6,954,73,9301,เมืองพัทลุง   
6,955,73,9302,กงหรา   
6,956,73,9303,เขาชัยสน   
6,957,73,9304,ตะโหมด   
6,958,73,9305,ควนขนุน   
6,959,73,9306,ปากพะยูน   
6,960,73,9307,ศรีบรรพต   
6,961,73,9308,ป่าบอน   
6,962,73,9309,บางแก้ว   
6,963,73,9310,ป่าพะยอม   
6,964,73,9311,ศรีนครินทร์   
6,965,74,9401,เมืองปัตตานี   
6,966,74,9402,โคกโพธิ์   
6,967,74,9403,หนองจิก   
6,968,74,9404,ปะนาเระ   
6,969,74,9405,มายอ   
6,970,74,9406,ทุ่งยางแดง   
6,971,74,9407,สายบุรี   
6,972,74,9408,ไม้แก่น   
6,973,74,9409,ยะหริ่ง   
6,974,74,9410,ยะรัง   
6,975,74,9411,กะพ้อ   
6,976,74,9412,แม่ลาน   
6,977,75,9501,เมืองยะลา   
6,978,75,9502,เบตง   
6,979,75,9503,บันนังสตา   
6,980,75,9504,ธารโต   
6,981,75,9505,ยะหา   
6,982,75,9506,รามัน   
6,983,75,9507,กาบัง   
6,984,75,9508,กรงปินัง   
6,985,76,9601,เมืองนราธิวาส   
6,986,76,9602,ตากใบ   
6,987,76,9603,บาเจาะ   
6,988,76,9604,ยี่งอ   
6,989,76,9605,ระแงะ   
6,990,76,9606,รือเสาะ   
6,991,76,9607,ศรีสาคร   
6,992,76,9608,แว้ง   
6,993,76,9609,สุคิริน   
6,994,76,9610,สุไหงโก-ลก   
6,995,76,9611,สุไหงปาดี   
6,996,76,9612,จะแนะ   
6,997,76,9613,เจาะไอร้อง   
6,998,76,9681, อ.บางนรา  จ.นราธิวาส   

