geo_id,amphur_id,district_id,province_id,district_code,district_name
2,1,1,1,100101,พระบรมมหาราชวัง
2,1,2,1,100102,วังบูรพาภิรมย์   
2,1,3,1,100103,วัดราชบพิธ   
2,1,4,1,100104,สำราญราษฎร์   
2,1,5,1,100105,ศาลเจ้าพ่อเสือ   
2,1,6,1,100106,เสาชิงช้า   
2,1,7,1,100107,บวรนิเวศ   
2,1,8,1,100108,ตลาดยอด   
2,1,9,1,100109,ชนะสงคราม   
2,1,10,1,100110,บ้านพานถม   
2,1,11,1,100111,บางขุนพรหม   
2,1,12,1,100112,วัดสามพระยา   
2,2,13,1,100201,ดุสิต   
2,2,14,1,100202,วชิรพยาบาล   
2,2,15,1,100203,สวนจิตรลดา   
2,2,16,1,100204,สี่แยกมหานาค   
2,2,17,1,100205, บางซื่อ   
2,2,18,1,100206,ถนนนครไชยศรี   
2,2,19,1,100299, สามเสนใน   
2,3,20,1,100301,กระทุ่มราย   
2,3,21,1,100302,หนองจอก   
2,3,22,1,100303,คลองสิบ   
2,3,23,1,100304,คลองสิบสอง   
2,3,24,1,100305,โคกแฝด   
2,3,25,1,100306,คู้ฝั่งเหนือ   
2,3,26,1,100307,ลำผักชี   
2,3,27,1,100308,ลำต้อยติ่ง   
2,4,28,1,100401,มหาพฤฒาราม   
2,4,29,1,100402,สีลม   
2,4,30,1,100403,สุริยวงศ์   
2,4,31,1,100404,บางรัก   
2,4,32,1,100405,สี่พระยา   
2,5,33,1,100501, ลาดยาว   
2,5,34,1,100502,อนุสาวรีย์   
2,5,35,1,100503,คลองถนน    
2,5,36,1,100504, ตลาดบางเขน   
2,5,37,1,100505, สีกัน   
2,5,38,1,100506,สายไหม    
2,5,39,1,100507, ทุ่งสองห้อง   
2,5,40,1,100508,ท่าแร้ง   
2,5,41,1,100509,ออเงิน    
2,5,42,1,100599, บางเขน   
2,6,43,1,100601,คลองจั่น   
2,6,44,1,100602,วังทองหลาง    
2,6,45,1,100603, ลาดพร้าว   
2,6,46,1,100604, คลองกุ่ม   
2,6,47,1,100605, สะพานสูง   
2,6,48,1,100606, คันนายาว   
2,6,49,1,100607, จรเข้บัว   
2,6,50,1,100608,หัวหมาก   
2,7,51,1,100701,รองเมือง   
2,7,52,1,100702,วังใหม่   
2,7,53,1,100703,ปทุมวัน   
2,7,54,1,100704,ลุมพินี   
2,8,55,1,100801,ป้อมปราบ   
2,8,56,1,100802,วัดเทพศิรินทร์   
2,8,57,1,100803,คลองมหานาค   
2,8,58,1,100804,บ้านบาตร   
2,8,59,1,100805,วัดโสมนัส   
2,8,60,1,100899, นางเลิ้ง   
2,9,61,1,100901, คลองเตย   
2,9,62,1,100902, คลองตัน   
2,9,63,1,100903, พระโขนง   
2,9,64,1,100904,บางนา    
2,9,65,1,100905,บางจาก   
2,9,66,1,100906, สวนหลวง   
2,9,67,1,100907, หนองบอน   
2,9,68,1,100908, ประเวศ   
2,9,69,1,100909, ดอกไม้   
2,9,70,1,100997, พระโขนง   
2,9,71,1,100998, คลองตัน   
2,9,72,1,100999, คลองเตย   
2,10,73,1,101001,มีนบุรี   
2,10,74,1,101002,แสนแสบ   
2,10,75,1,101003,บางชัน    
2,10,76,1,101004,ทรายกองดิน    
2,10,77,1,101005,ทรายกองดินใต้    
2,10,78,1,101006,สามวาตะวันออก    
2,10,79,1,101007,สามวาตะวันตก    
2,11,80,1,101101,ลาดกระบัง   
2,11,81,1,101102,คลองสองต้นนุ่น   
2,11,82,1,101103,คลองสามประเวศ   
2,11,83,1,101104,ลำปลาทิว   
2,11,84,1,101105,ทับยาว   
2,11,85,1,101106,ขุมทอง   
2,12,86,1,101201, ทุ่งวัดดอน   
2,12,87,1,101202, ยานนาวา   
2,12,88,1,101203,ช่องนนทรี   
2,12,89,1,101204,บางโพงพาง   
2,12,90,1,101205, วัดพระยาไกร   
2,12,91,1,101206, บางโคล่   
2,12,92,1,101207, บางคอแหลม   
2,12,93,1,101208, ทุ่งมหาเมฆ   
2,12,94,1,101298, บางโคล่   
2,12,95,1,101299, บางคอแหลม   
2,13,96,1,101301,จักรวรรดิ   
2,13,97,1,101302,สัมพันธวงศ์   
2,13,98,1,101303,ตลาดน้อย   
2,14,99,1,101401,สามเสนใน   
2,14,100,1,101402, ถนนเพชรบุรี   
2,14,101,1,101403, ทุ่งพญาไท   
2,14,102,1,101404, มักกะสัน   
2,14,103,1,101405, ถนนพญาไท   
2,14,104,1,101499, ทุ่งพญาไท   
2,15,105,1,101501,วัดกัลยาณ์   
2,15,106,1,101502,หิรัญรูจี   
2,15,107,1,101503,บางยี่เรือ   
2,15,108,1,101504,บุคคโล   
2,15,109,1,101505,ตลาดพลู   
2,15,110,1,101506,ดาวคะนอง   
2,15,111,1,101507,สำเหร่   
2,15,112,1,101599, คลองสาน   
2,16,113,1,101601,วัดอรุณ   
2,16,114,1,101602,วัดท่าพระ   
2,17,115,1,101701,ห้วยขวาง   
2,17,116,1,101702,บางกะปิ   
2,17,117,1,101703, ดินแดง   
2,17,118,1,101704,สามเสนนอก   
2,18,119,1,101801,สมเด็จเจ้าพระยา   
2,18,120,1,101802,คลองสาน   
2,18,121,1,101803,บางลำภูล่าง   
2,18,122,1,101804,คลองต้นไทร   
2,19,123,1,101901,คลองชักพระ   
2,19,124,1,101902,ตลิ่งชัน   
2,19,125,1,101903,ฉิมพลี   
2,19,126,1,101904,บางพรม   
2,19,127,1,101905,บางระมาด   
2,19,128,1,101906,ทวีวัฒนา    
2,19,129,1,101907,บางเชือกหนัง   
2,19,130,1,101908,ศาลาธรรมสพน์    
2,20,131,1,102001, บางพลัด   
2,20,132,1,102002, บางบำหรุ   
2,20,133,1,102003, บางอ้อ   
2,20,134,1,102004,ศิริราช   
2,20,135,1,102005,บ้านช่างหล่อ   
2,20,136,1,102006,บางขุนนนท์   
2,20,137,1,102007,บางขุนศรี   
2,20,138,1,102008, บางยี่ขัน   
2,20,139,1,102009,อรุณอมรินทร์   
2,20,140,1,102097, บางยี่ขัน   
2,20,141,1,102098, บางบำหรุ   
2,20,142,1,102099, บางอ้อ   
2,21,143,1,102101, บางค้อ   
2,21,144,1,102102, จอมทอง   
2,21,145,1,102103, บางขุนเทียน   
2,21,146,1,102104,บางบอน    
2,21,147,1,102105,ท่าข้าม   
2,21,148,1,102106, บางมด   
2,21,149,1,102107,แสมดำ   
2,22,150,1,102201,บางหว้า   
2,22,151,1,102202,บางด้วน   
2,22,152,1,102203,บางแค   
2,22,153,1,102204,บางแคเหนือ   
2,22,154,1,102205,บางไผ่   
2,22,155,1,102206,บางจาก   
2,22,156,1,102207,บางแวก   
2,22,157,1,102208,คลองขวาง   
2,22,158,1,102209,ปากคลองภาษีเจริญ   
2,22,159,1,102210,คูหาสวรรค์   
2,23,160,1,102301,หลักสอง    
2,23,161,1,102302,หนองแขม   
2,23,162,1,102303,หนองค้างพลู   
2,24,163,1,102401,ราษฎร์บูรณะ   
2,24,164,1,102402,บางปะกอก   
2,24,165,1,102403,บางมด    
2,24,166,1,102404,ทุ่งครุ    
2,25,167,1,102501,บางพลัด   
2,25,168,1,102502,บางอ้อ   
2,25,169,1,102503,บางบำหรุ   
2,25,170,1,102504,บางยี่ขัน   
2,26,171,1,102601,ดินแดง   
2,27,172,1,102701,คลองกุ่ม   
2,27,173,1,102702,สะพานสูง   
2,27,174,1,102703,คันนายาว   
2,28,175,1,102801,ทุ่งวัดดอน   
2,28,176,1,102802,ยานนาวา   
2,28,177,1,102803,ทุ่งมหาเมฆ   
2,29,178,1,102901,บางซื่อ   
2,30,179,1,103001,ลาดยาว   
2,30,180,1,103002,เสนานิคม   
2,30,181,1,103003,จันทรเกษม   
2,30,182,1,103004,จอมพล   
2,30,183,1,103005,จตุจักร   
2,31,184,1,103101,บางคอแหลม   
2,31,185,1,103102,วัดพระยาไกร   
2,31,186,1,103103,บางโคล่   
2,32,187,1,103201,ประเวศ   
2,32,188,1,103202,หนองบอน   
2,32,189,1,103203,ดอกไม้   
2,32,190,1,103204,สวนหลวง   
2,33,191,1,103301,คลองเตย   
2,33,192,1,103302,คลองตัน   
2,33,193,1,103303,พระโขนง   
2,33,194,1,103304,คลองเตยเหนือ   
2,33,195,1,103305,คลองตันเหนือ   
2,33,196,1,103306,พระโขนงเหนือ   
2,34,197,1,103401,สวนหลวง   
2,35,198,1,103501,บางขุนเทียน   
2,35,199,1,103502,บางค้อ   
2,35,200,1,103503,บางมด   
2,35,201,1,103504,จอมทอง   
2,36,202,1,103601,ตลาดบางเขน    
2,36,203,1,103602,สีกัน   
2,36,204,1,103603,ทุ่งสองห้อง    
2,37,205,1,103701,ทุ่งพญาไท   
2,37,206,1,103702,ถนนพญาไท   
2,37,207,1,103703,ถนนเพชรบุรี   
2,37,208,1,103704,มักกะสัน   
2,38,209,1,103801,ลาดพร้าว   
2,38,210,1,103802,จรเข้บัว   
2,39,211,1,103901,คลองเตยเหนือ   
2,39,212,1,103902,คลองตันเหนือ   
2,39,213,1,103903,พระโขนงเหนือ   
2,40,214,1,104001,บางแค   
2,40,215,1,104002,บางแคเหนือ   
2,40,216,1,104003,บางไผ่   
2,40,217,1,104004,หลักสอง   
2,41,218,1,104101,ทุ่งสองห้อง   
2,41,219,1,104102,ตลาดบางเขน   
2,42,220,1,104201,สายไหม   
2,42,221,1,104202,ออเงิน   
2,42,222,1,104203,คลองถนน   
2,43,223,1,104301,คันนายาว   
2,44,224,1,104401,สะพานสูง   
2,45,225,1,104501,วังทองหลาง   
2,46,226,1,104601,สามวาตะวันตก   
2,46,227,1,104602,สามวาตะวันออก   
2,46,228,1,104603,บางชัน   
2,46,229,1,104604,ทรายกองดิน   
2,46,230,1,104605,ทรายกองดินใต้   
2,47,231,1,104701,บางนา   
2,48,232,1,104801,ทวีวัฒนา   
2,48,233,1,104802,ศาลาธรรมสพน์   
2,49,234,1,104901,บางมด   
2,49,235,1,104902,ทุ่งครุ   
2,50,236,1,105001,บางบอน   
2,52,237,2,110101,ปากน้ำ   
2,52,238,2,110102,สำโรงเหนือ   
2,52,239,2,110103,บางเมือง   
2,52,240,2,110104,ท้ายบ้าน   
2,52,241,2,110105, นาเกลือ   
2,52,242,2,110106, แหลมฟ้าผ่า   
2,52,243,2,110107, ในคลองบางปลากด   
2,52,244,2,110108,บางปูใหม่   
2,52,245,2,110109, ปากคลองบางปลากด   
2,52,246,2,110110,แพรกษา   
2,52,247,2,110111,บางโปรง   
2,52,248,2,110112,บางปู   
2,52,249,2,110113,บางด้วน   
2,52,250,2,110114,บางเมืองใหม่   
2,52,251,2,110115,เทพารักษ์   
2,52,252,2,110116,ท้ายบ้านใหม่   
2,52,253,2,110117,แพรกษาใหม่   
2,52,254,2,110194, บางปูเก่า   
2,52,255,2,110195, ในคลองบางปลากด   
2,52,256,2,110196, ปากคลองบางปลากด   
2,52,257,2,110197, แหลมฟ้าผ่า   
2,52,258,2,110198, บ้านคลองสวน   
2,52,259,2,110199, นาเกลือ   
2,53,260,2,110201,บางบ่อ   
2,53,261,2,110202,บ้านระกาศ   
2,53,262,2,110203,บางพลีน้อย   
2,53,263,2,110204,บางเพรียง   
2,53,264,2,110205,คลองด่าน   
2,53,265,2,110206,คลองสวน   
2,53,266,2,110207,เปร็ง   
2,53,267,2,110208,คลองนิยมยาตรา   
2,53,268,2,110209,คลองนิยม    
2,54,269,2,110301,บางพลีใหญ่   
2,54,270,2,110302,บางแก้ว   
2,54,271,2,110303,บางปลา   
2,54,272,2,110304,บางโฉลง   
2,54,273,2,110305, บางเสาธง   
2,54,274,2,110306, ศรีษะจรเข้ใหญ่   
2,54,275,2,110307, ศรีษะจรเข้น้อย   
2,54,276,2,110308,ราชาเทวะ   
2,54,277,2,110309,หนองปรือ   
2,55,278,2,110401,ตลาด   
2,55,279,2,110402,บางพึ่ง   
2,55,280,2,110403,บางจาก   
2,55,281,2,110404,บางครุ   
2,55,282,2,110405,บางหญ้าแพรก   
2,55,283,2,110406,บางหัวเสือ   
2,55,284,2,110407,สำโรงใต้   
2,55,285,2,110408,บางยอ   
2,55,286,2,110409,บางกะเจ้า   
2,55,287,2,110410,บางน้ำผึ้ง   
2,55,288,2,110411,บางกระสอบ   
2,55,289,2,110412,บางกอบัว   
2,55,290,2,110413,ทรงคนอง   
2,55,291,2,110414,สำโรง   
2,55,292,2,110415,สำโรงกลาง   
2,56,293,2,110501,นาเกลือ   
2,56,294,2,110502,บ้านคลองสวน   
2,56,295,2,110503,แหลมฟ้าผ่า   
2,56,296,2,110504,ปากคลองบางปลากด   
2,56,297,2,110505,ในคลองบางปลากด   
2,57,298,2,110601,บางเสาธง   
2,57,299,2,110602,ศีรษะจรเข้น้อย   
2,57,300,2,110603,ศีรษะจรเข้ใหญ่   
2,58,301,3,120101,สวนใหญ่   
2,58,302,3,120102,ตลาดขวัญ   
2,58,303,3,120103,บางเขน   
2,58,304,3,120104,บางกระสอ   
2,58,305,3,120105,ท่าทราย   
2,58,306,3,120106,บางไผ่   
2,58,307,3,120107,บางศรีเมือง   
2,58,308,3,120108,บางกร่าง   
2,58,309,3,120109,ไทรม้า   
2,58,310,3,120110,บางรักน้อย   
2,59,311,3,120201,วัดชลอ   
2,59,312,3,120202,บางกรวย   
2,59,313,3,120203,บางสีทอง   
2,59,314,3,120204,บางขนุน   
2,59,315,3,120205,บางขุนกอง   
2,59,316,3,120206,บางคูเวียง   
2,59,317,3,120207,มหาสวัสดิ์   
2,59,318,3,120208,ปลายบาง   
2,59,319,3,120209,ศาลากลาง   
2,60,320,3,120301,บางม่วง   
2,60,321,3,120302,บางแม่นาง   
2,60,322,3,120303,บางเลน   
2,60,323,3,120304,เสาธงหิน   
2,60,324,3,120305,บางใหญ่   
2,60,325,3,120306,บ้านใหม่   
2,61,326,3,120401,โสนลอย   
2,61,327,3,120402,บางบัวทอง   
2,61,328,3,120403,บางรักใหญ่   
2,61,329,3,120404,บางคูรัด   
2,61,330,3,120405,ละหาร   
2,61,331,3,120406,ลำโพ   
2,61,332,3,120407,พิมลราช   
2,61,333,3,120408,บางรักพัฒนา   
2,62,334,3,120501,ไทรน้อย   
2,62,335,3,120502,ราษฎร์นิยม   
2,62,336,3,120503,หนองเพรางาย   
2,62,337,3,120504,ไทรใหญ่   
2,62,338,3,120505,ขุนศรี   
2,62,339,3,120506,คลองขวาง   
2,62,340,3,120507,ทวีวัฒนา   
2,63,341,3,120601,ปากเกร็ด   
2,63,342,3,120602,บางตลาด   
2,63,343,3,120603,บ้านใหม่   
2,63,344,3,120604,บางพูด   
2,63,345,3,120605,บางตะไนย์   
2,63,346,3,120606,คลองพระอุดม   
2,63,347,3,120607,ท่าอิฐ   
2,63,348,3,120608,เกาะเกร็ด   
2,63,349,3,120609,อ้อมเกร็ด   
2,63,350,3,120610,คลองข่อย   
2,63,351,3,120611,บางพลับ   
2,63,352,3,120612,คลองเกลือ   
2,66,353,4,130101,บางปรอก   
2,66,354,4,130102,บ้านใหม่   
2,66,355,4,130103,บ้านกลาง   
2,66,356,4,130104,บ้านฉาง   
2,66,357,4,130105,บ้านกระแชง   
2,66,358,4,130106,บางขะแยง   
2,66,359,4,130107,บางคูวัด   
2,66,360,4,130108,บางหลวง   
2,66,361,4,130109,บางเดื่อ   
2,66,362,4,130110,บางพูด   
2,66,363,4,130111,บางพูน   
2,66,364,4,130112,บางกะดี   
2,66,365,4,130113,สวนพริกไทย   
2,66,366,4,130114,หลักหก   
2,67,367,4,130201,คลองหนึ่ง   
2,67,368,4,130202,คลองสอง   
2,67,369,4,130203,คลองสาม   
2,67,370,4,130204,คลองสี่   
2,67,371,4,130205,คลองห้า   
2,67,372,4,130206,คลองหก   
2,67,373,4,130207,คลองเจ็ด   
2,68,374,4,130301,ประชาธิปัตย์   
2,68,375,4,130302,บึงยี่โถ   
2,68,376,4,130303,รังสิต   
2,68,377,4,130304,ลำผักกูด   
2,68,378,4,130305,บึงสนั่น   
2,68,379,4,130306,บึงน้ำรักษ์   
2,69,380,4,130401,บึงบา   
2,69,381,4,130402,บึงบอน   
2,69,382,4,130403,บึงกาสาม   
2,69,383,4,130404,บึงชำอ้อ   
2,69,384,4,130405,หนองสามวัง   
2,69,385,4,130406,ศาลาครุ   
2,69,386,4,130407,นพรัตน์   
2,70,387,4,130501,ระแหง   
2,70,388,4,130502,ลาดหลุมแก้ว   
2,70,389,4,130503,คูบางหลวง   
2,70,390,4,130504,คูขวาง   
2,70,391,4,130505,คลองพระอุดม   
2,70,392,4,130506,บ่อเงิน   
2,70,393,4,130507,หน้าไม้   
2,71,394,4,130601,คูคต   
2,71,395,4,130602,ลาดสวาย   
2,71,396,4,130603,บึงคำพร้อย   
2,71,397,4,130604,ลำลูกกา   
2,71,398,4,130605,บึงทองหลาง   
2,71,399,4,130606,ลำไทร   
2,71,400,4,130607,บึงคอไห   
2,71,401,4,130608,พืชอุดม   
2,72,402,4,130701,บางเตย   
2,72,403,4,130702,คลองควาย   
2,72,404,4,130703,สามโคก   
2,72,405,4,130704,กระแชง   
2,72,406,4,130705,บางโพธิ์เหนือ   
2,72,407,4,130706,เชียงรากใหญ่   
2,72,408,4,130707,บ้านปทุม   
2,72,409,4,130708,บ้านงิ้ว   
2,72,410,4,130709,เชียงรากน้อย   
2,72,411,4,130710,บางกระบือ   
2,72,412,4,130711,ท้ายเกาะ   
2,74,413,5,140101,ประตูชัย   
2,74,414,5,140102,กะมัง   
2,74,415,5,140103,หอรัตนไชย   
2,74,416,5,140104,หัวรอ   
2,74,417,5,140105,ท่าวาสุกรี   
2,74,418,5,140106,ไผ่ลิง   
2,74,419,5,140107,ปากกราน   
2,74,420,5,140108,ภูเขาทอง   
2,74,421,5,140109,สำเภาล่ม   
2,74,422,5,140110,สวนพริก   
2,74,423,5,140111,คลองตะเคียน   
2,74,424,5,140112,วัดตูม   
2,74,425,5,140113,หันตรา   
2,74,426,5,140114,ลุมพลี   
2,74,427,5,140115,บ้านใหม่   
2,74,428,5,140116,บ้านเกาะ   
2,74,429,5,140117,คลองสวนพลู   
2,74,430,5,140118,คลองสระบัว   
2,74,431,5,140119,เกาะเรียน   
2,74,432,5,140120,บ้านป้อม   
2,74,433,5,140121,บ้านรุน   
2,74,434,5,140199, จำปา   
2,75,435,5,140201,ท่าเรือ   
2,75,436,5,140202,จำปา   
2,75,437,5,140203,ท่าหลวง   
2,75,438,5,140204,บ้านร่อม   
2,75,439,5,140205,ศาลาลอย   
2,75,440,5,140206,วังแดง   
2,75,441,5,140207,โพธิ์เอน   
2,75,442,5,140208,ปากท่า   
2,75,443,5,140209,หนองขนาก   
2,75,444,5,140210,ท่าเจ้าสนุก   
2,76,445,5,140301,นครหลวง   
2,76,446,5,140302,ท่าช้าง   
2,76,447,5,140303,บ่อโพง   
2,76,448,5,140304,บ้านชุ้ง   
2,76,449,5,140305,ปากจั่น   
2,76,450,5,140306,บางระกำ   
2,76,451,5,140307,บางพระครู   
2,76,452,5,140308,แม่ลา   
2,76,453,5,140309,หนองปลิง   
2,76,454,5,140310,คลองสะแก   
2,76,455,5,140311,สามไถ   
2,76,456,5,140312,พระนอน   
2,77,457,5,140401,บางไทร   
2,77,458,5,140402,บางพลี   
2,77,459,5,140403,สนามชัย   
2,77,460,5,140404,บ้านแป้ง   
2,77,461,5,140405,หน้าไม้   
2,77,462,5,140406,บางยี่โท   
2,77,463,5,140407,แคออก   
2,77,464,5,140408,แคตก   
2,77,465,5,140409,ช่างเหล็ก   
2,77,466,5,140410,กระแชง   
2,77,467,5,140411,บ้านกลึง   
2,77,468,5,140412,ช้างน้อย   
2,77,469,5,140413,ห่อหมก   
2,77,470,5,140414,ไผ่พระ   
2,77,471,5,140415,กกแก้วบูรพา   
2,77,472,5,140416,ไม้ตรา   
2,77,473,5,140417,บ้านม้า   
2,77,474,5,140418,บ้านเกาะ   
2,77,475,5,140419,ราชคราม   
2,77,476,5,140420,ช้างใหญ่   
2,77,477,5,140421,โพแตง   
2,77,478,5,140422,เชียงรากน้อย   
2,77,479,5,140423,โคกช้าง   
2,78,480,5,140501,บางบาล   
2,78,481,5,140502,วัดยม   
2,78,482,5,140503,ไทรน้อย   
2,78,483,5,140504,สะพานไทย   
2,78,484,5,140505,มหาพราหมณ์   
2,78,485,5,140506,กบเจา   
2,78,486,5,140507,บ้านคลัง   
2,78,487,5,140508,พระขาว   
2,78,488,5,140509,น้ำเต้า   
2,78,489,5,140510,ทางช้าง   
2,78,490,5,140511,วัดตะกู   
2,78,491,5,140512,บางหลวง   
2,78,492,5,140513,บางหลวงโดด   
2,78,493,5,140514,บางหัก   
2,78,494,5,140515,บางชะนี   
2,78,495,5,140516,บ้านกุ่ม   
2,79,496,5,140601,บ้านเลน   
2,79,497,5,140602,เชียงรากน้อย   
2,79,498,5,140603,บ้านโพ   
2,79,499,5,140604,บ้านกรด   
2,79,500,5,140605,บางกระสั้น   
2,79,501,5,140606,คลองจิก   
2,79,502,5,140607,บ้านหว้า   
2,79,503,5,140608,วัดยม   
2,79,504,5,140609,บางประแดง   
2,79,505,5,140610,สามเรือน   
2,79,506,5,140611,เกาะเกิด   
2,79,507,5,140612,บ้านพลับ   
2,79,508,5,140613,บ้านแป้ง   
2,79,509,5,140614,คุ้งลาน   
2,79,510,5,140615,ตลิ่งชัน   
2,79,511,5,140616,บ้านสร้าง   
2,79,512,5,140617,ตลาดเกรียบ   
2,79,513,5,140618,ขนอนหลวง   
2,80,514,5,140701,บางปะหัน   
2,80,515,5,140702,ขยาย   
2,80,516,5,140703,บางเดื่อ   
2,80,517,5,140704,เสาธง   
2,80,518,5,140705,ทางกลาง   
2,80,519,5,140706,บางเพลิง   
2,80,520,5,140707,หันสัง   
2,80,521,5,140708,บางนางร้า   
2,80,522,5,140709,ตานิม   
2,80,523,5,140710,ทับน้ำ   
2,80,524,5,140711,บ้านม้า   
2,80,525,5,140712,ขวัญเมือง   
2,80,526,5,140713,บ้านลี่   
2,80,527,5,140714,โพธิ์สามต้น   
2,80,528,5,140715,พุทเลา   
2,80,529,5,140716,ตาลเอน   
2,80,530,5,140717,บ้านขล้อ   
2,81,531,5,140801,ผักไห่   
2,81,532,5,140802,อมฤต   
2,81,533,5,140803,บ้านแค   
2,81,534,5,140804,ลาดน้ำเค็ม   
2,81,535,5,140805,ตาลาน   
2,81,536,5,140806,ท่าดินแดง   
2,81,537,5,140807,ดอนลาน   
2,81,538,5,140808,นาคู   
2,81,539,5,140809,กุฎี   
2,81,540,5,140810,ลำตะเคียน   
2,81,541,5,140811,โคกช้าง   
2,81,542,5,140812,จักราช   
2,81,543,5,140813,หนองน้ำใหญ่   
2,81,544,5,140814,ลาดชิด   
2,81,545,5,140815,หน้าโคก   
2,81,546,5,140816,บ้านใหญ่   
2,82,547,5,140901,ภาชี   
2,82,548,5,140902,โคกม่วง   
2,82,549,5,140903,ระโสม   
2,82,550,5,140904,หนองน้ำใส   
2,82,551,5,140905,ดอนหญ้านาง   
2,82,552,5,140906,ไผ่ล้อม   
2,82,553,5,140907,กระจิว   
2,82,554,5,140908,พระแก้ว   
2,83,555,5,141001,ลาดบัวหลวง   
2,83,556,5,141002,หลักชัย   
2,83,557,5,141003,สามเมือง   
2,83,558,5,141004,พระยาบันลือ   
2,83,559,5,141005,สิงหนาท   
2,83,560,5,141006,คู้สลอด   
2,83,561,5,141007,คลองพระยาบันลือ   
2,84,562,5,141101,ลำตาเสา   
2,84,563,5,141102,บ่อตาโล่   
2,84,564,5,141103,วังน้อย   
2,84,565,5,141104,ลำไทร   
2,84,566,5,141105,สนับทึบ   
2,84,567,5,141106,พยอม   
2,84,568,5,141107,หันตะเภา   
2,84,569,5,141108,วังจุฬา   
2,84,570,5,141109,ข้าวงาม   
2,84,571,5,141110,ชะแมบ   
2,85,572,5,141201,เสนา   
2,85,573,5,141202,บ้านแพน   
2,85,574,5,141203,เจ้าเจ็ด   
2,85,575,5,141204,สามกอ   
2,85,576,5,141205,บางนมโค   
2,85,577,5,141206,หัวเวียง   
2,85,578,5,141207,มารวิชัย   
2,85,579,5,141208,บ้านโพธิ์   
2,85,580,5,141209,รางจรเข้   
2,85,581,5,141210,บ้านกระทุ่ม   
2,85,582,5,141211,บ้านแถว   
2,85,583,5,141212,ชายนา   
2,85,584,5,141213,สามตุ่ม   
2,85,585,5,141214,ลาดงา   
2,85,586,5,141215,ดอนทอง   
2,85,587,5,141216,บ้านหลวง   
2,85,588,5,141217,เจ้าเสด็จ   
2,86,589,5,141301,บางซ้าย   
2,86,590,5,141302,แก้วฟ้า   
2,86,591,5,141303,เต่าเล่า   
2,86,592,5,141304,ปลายกลัด   
2,86,593,5,141305,เทพมงคล   
2,86,594,5,141306,วังพัฒนา   
2,87,595,5,141401,คานหาม   
2,87,596,5,141402,บ้านช้าง   
2,87,597,5,141403,สามบัณฑิต   
2,87,598,5,141404,บ้านหีบ   
2,87,599,5,141405,หนองไม้ซุง   
2,87,600,5,141406,อุทัย   
2,87,601,5,141407,เสนา   
2,87,602,5,141408,หนองน้ำส้ม   
2,87,603,5,141409,โพสาวหาญ   
2,87,604,5,141410,ธนู   
2,87,605,5,141411,ข้าวเม่า   
2,88,606,5,141501,หัวไผ่   
2,88,607,5,141502,กะทุ่ม   
2,88,608,5,141503,มหาราช   
2,88,609,5,141504,น้ำเต้า   
2,88,610,5,141505,บางนา   
2,88,611,5,141506,โรงช้าง   
2,88,612,5,141507,เจ้าปลุก   
2,88,613,5,141508,พิตเพียน   
2,88,614,5,141509,บ้านนา   
2,88,615,5,141510,บ้านขวาง   
2,88,616,5,141511,ท่าตอ   
2,88,617,5,141512,บ้านใหม่   
2,89,618,5,141601,บ้านแพรก   
2,89,619,5,141602,บ้านใหม่   
2,89,620,5,141603,สำพะเนียง   
2,89,621,5,141604,คลองน้อย   
2,89,622,5,141605,สองห้อง   
2,90,623,6,150101,ตลาดหลวง   
2,90,624,6,150102,บางแก้ว   
2,90,625,6,150103,ศาลาแดง   
2,90,626,6,150104,ป่างิ้ว   
2,90,627,6,150105,บ้านแห   
2,90,628,6,150106,ตลาดกรวด   
2,90,629,6,150107,มหาดไทย   
2,90,630,6,150108,บ้านอิฐ   
2,90,631,6,150109,หัวไผ่   
2,90,632,6,150110,จำปาหล่อ   
2,90,633,6,150111,โพสะ   
2,90,634,6,150112,บ้านรี   
2,90,635,6,150113,คลองวัว   
2,90,636,6,150114,ย่านซื่อ   
2,91,637,6,150201,จรเข้ร้อง   
2,91,638,6,150202,ไชยภูมิ   
2,91,639,6,150203,ชัยฤทธิ์   
2,91,640,6,150204,เทวราช   
2,91,641,6,150205,ราชสถิตย์   
2,91,642,6,150206,ไชโย   
2,91,643,6,150207,หลักฟ้า   
2,91,644,6,150208,ชะไว   
2,91,645,6,150209,ตรีณรงค์   
2,92,646,6,150301,บางปลากด   
2,92,647,6,150302,ป่าโมก   
2,92,648,6,150303,สายทอง   
2,92,649,6,150304,โรงช้าง   
2,92,650,6,150305,บางเสด็จ   
2,92,651,6,150306,นรสิงห์   
2,92,652,6,150307,เอกราช   
2,92,653,6,150308,โผงเผง   
2,93,654,6,150401,อ่างแก้ว   
2,93,655,6,150402,อินทประมูล   
2,93,656,6,150403,บางพลับ   
2,93,657,6,150404,หนองแม่ไก่   
2,93,658,6,150405,รำมะสัก   
2,93,659,6,150406,บางระกำ   
2,93,660,6,150407,โพธิ์รังนก   
2,93,661,6,150408,องครักษ์   
2,93,662,6,150409,โคกพุทรา   
2,93,663,6,150410,ยางช้าย   
2,93,664,6,150411,บ่อแร่   
2,93,665,6,150412,ทางพระ   
2,93,666,6,150413,สามง่าม   
2,93,667,6,150414,บางเจ้าฉ่า   
2,93,668,6,150415,คำหยาด   
2,94,669,6,150501,แสวงหา   
2,94,670,6,150502,ศรีพราน   
2,94,671,6,150503,บ้านพราน   
